cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
3,15945,1,201100,12,2.0,52.0,181.0,181.0
7,15123,2,201112,0,53.0,597.5,1099.6549999999997,2199.3099999999995
3,14000,1,201105,7,15.0,710.0,635.6600000000001,635.6600000000001
7,15756,4,201110,2,48.0,60.5,133.24000000000004,532.9600000000002
0,14834,6,201111,1,11.166666666666666,122.33333333333333,286.71666666666664,1720.3
3,16378,3,201104,8,7.666666666666667,89.0,120.9833333333333,362.94999999999993
0,13967,1,201107,5,2.0,42.0,80.7,80.7
3,15019,1,201103,9,70.0,159.0,265.9999999999999,265.9999999999999
0,17642,2,201108,4,20.0,237.0,356.14500000000004,712.2900000000001
0,15473,6,201111,1,1.5,98.66666666666667,261.2,1567.2
0,12728,4,201109,3,10.5,103.25,182.08249999999998,728.3299999999999
7,17593,5,201112,0,42.4,619.4,782.4679999999998,3912.3399999999992
3,15070,1,201100,12,1.0,36.0,106.2,106.2
3,17356,1,201102,10,19.0,166.0,178.21999999999997,178.21999999999997
7,15947,1,201109,3,29.0,898.0,1708.2400000000002,1708.2400000000002
6,14702,17,201112,0,20.41176470588235,85.52941176470588,193.65529411764706,3292.14
3,14304,1,201105,7,16.0,136.0,368.6,368.6
0,17386,6,201112,0,4.666666666666667,317.0,447.7366666666667,2686.42
0,15205,2,201109,3,18.5,189.0,326.62,653.24
0,14540,3,201111,1,25.333333333333332,140.33333333333334,332.08666666666664,996.26
0,12775,5,201111,1,12.0,169.2,249.24800000000005,1246.2400000000002
0,16404,1,201109,3,23.0,157.0,443.0500000000001,443.0500000000001
0,13449,1,201111,1,19.0,222.0,291.88,291.88
0,15839,3,201111,1,20.333333333333332,224.33333333333334,345.53000000000003,1036.5900000000001
3,16947,1,201104,8,21.0,312.0,406.48000000000013,406.48000000000013
2,12748,204,201112,0,22.25,118.0343137254902,150.35210784313722,30671.829999999994
0,16880,7,201111,1,25.428571428571427,107.57142857142857,217.01142857142858,1519.0800000000002
0,17432,2,201111,1,24.0,103.5,182.88,365.76
0,16782,13,201111,1,14.384615384615385,54.53846153846154,173.81153846153848,2259.55
0,15214,8,201112,0,13.75,156.75,207.68,1661.44
0,18146,2,201107,5,5.0,76.5,80.17500000000001,160.35000000000002
3,14600,1,201102,10,25.0,125.0,393.3299999999999,393.3299999999999
3,15456,3,201103,9,20.0,220.0,149.07333333333335,447.22
0,14079,1,201108,4,12.0,301.0,375.09999999999997,375.09999999999997
0,17591,7,201109,3,23.571428571428573,144.0,316.43142857142857,2215.02
7,16324,3,201108,4,39.333333333333336,94.0,142.8933333333333,428.6799999999999
7,16533,3,201111,1,58.666666666666664,203.33333333333334,364.3533333333333,1093.06
7,13428,1,201111,1,74.0,156.0,218.46999999999994,218.46999999999994
0,13947,1,201110,2,5.0,44.0,90.6,90.6
3,17860,1,201100,12,58.0,104.0,252.79999999999998,252.79999999999998
7,15830,1,201111,1,38.0,411.0,556.2,556.2
0,18150,3,201111,1,12.333333333333334,110.66666666666667,188.85999999999999,566.5799999999999
0,15981,8,201111,1,12.125,233.25,426.05999999999995,3408.4799999999996
3,13737,1,201105,7,30.0,125.0,339.59999999999997,339.59999999999997
0,13579,2,201111,1,11.5,88.0,233.51999999999998,467.03999999999996
7,13474,1,201104,8,64.0,132.0,229.58999999999997,229.58999999999997
3,15408,1,201103,9,34.0,106.0,267.17999999999995,267.17999999999995
7,14701,9,201111,1,36.77777777777778,103.11111111111111,281.5855555555555,2534.2699999999995
0,16856,1,201111,1,2.0,12.0,35.400000000000006,35.400000000000006
3,17094,1,201101,11,14.0,152.0,301.99999999999994,301.99999999999994
0,14229,3,201110,2,13.0,199.33333333333334,510.7333333333333,1532.1999999999998
0,15360,1,201110,2,13.0,223.0,427.92999999999995,427.92999999999995
0,13273,1,201108,4,16.0,153.0,138.97999999999996,138.97999999999996
0,14495,2,201110,2,3.0,31.0,61.9,123.8
0,17924,7,201111,1,4.428571428571429,165.71428571428572,423.2142857142858,2962.5000000000005
0,12598,7,201111,1,18.0,275.42857142857144,398.09714285714284,2786.68
0,15133,3,201108,4,9.666666666666666,226.66666666666666,327.47333333333336,982.4200000000001
0,12545,2,201109,3,24.0,258.5,416.195,832.39
7,16496,3,201112,0,31.0,363.6666666666667,520.7399999999999,1562.2199999999998
0,15659,1,201110,2,11.0,111.0,306.45000000000005,306.45000000000005
7,13956,5,201112,0,30.4,98.2,205.28400000000002,1026.42
7,13354,1,201109,3,51.0,604.0,743.5300000000003,743.5300000000003
7,13610,7,201111,1,32.0,73.42857142857143,159.3471428571429,1115.4300000000003
0,13323,5,201112,0,4.2,35.0,157.57,787.8499999999999
7,17917,3,201110,2,31.333333333333332,62.333333333333336,113.75999999999999,341.28
3,14501,2,201106,6,4.5,68.5,110.605,221.21
2,12371,1,201110,2,62.0,582.0,1527.9600000000003,1527.9600000000003
3,17877,1,201106,6,12.0,98.0,237.61,237.61
0,17620,1,201110,2,4.0,60.0,81.44,81.44
0,16071,1,201110,2,21.0,180.0,326.24000000000007,326.24000000000007
0,17800,9,201111,1,11.444444444444445,81.66666666666667,133.11222222222221,1198.01
0,14029,2,201110,2,7.5,99.0,233.82999999999998,467.65999999999997
0,14518,1,201110,2,16.0,278.0,174.37,174.37
0,15096,1,201110,2,11.0,120.0,219.39,219.39
0,17312,3,201107,5,4.666666666666667,124.0,214.76666666666665,644.3
0,12779,8,201111,1,18.375,252.0,489.56999999999994,3916.5599999999995
0,15394,4,201111,1,21.25,227.5,545.885,2183.54
3,18190,2,201105,7,7.5,70.0,142.23,284.46
0,16098,7,201109,3,9.571428571428571,87.57142857142857,286.5185714285714,2005.6299999999999
2,14088,13,201111,1,45.23076923076923,968.6923076923077,3878.1146153846157,50415.490000000005
0,13061,1,201109,3,10.0,107.0,248.61,248.61
0,13067,1,201109,3,15.0,32.0,115.46000000000002,115.46000000000002
7,17673,6,201112,0,37.833333333333336,247.83333333333334,271.52000000000004,1629.1200000000001
7,15491,6,201109,3,25.666666666666668,274.3333333333333,516.6816666666666,3100.0899999999997
3,16275,1,201105,7,33.0,336.0,559.8699999999999,559.8699999999999
3,17912,5,201102,10,7.4,36.8,60.21200000000001,301.06000000000006
3,16276,1,201106,6,6.0,420.0,810.6000000000001,810.6000000000001
7,17092,4,201110,2,31.25,282.75,444.445,1777.78
3,16738,1,201102,10,1.0,3.0,3.75,3.75
3,15109,1,201104,8,28.0,131.0,484.95,484.95
0,15755,6,201111,1,23.5,237.83333333333334,394.0416666666667,2364.25
0,16189,2,201111,1,5.5,67.0,107.74,215.48
0,15014,2,201110,2,17.5,75.5,130.08499999999998,260.16999999999996
0,15469,2,201110,2,12.0,76.5,269.275,538.55
0,15604,1,201110,2,17.0,159.0,216.39000000000001,216.39000000000001
7,13379,3,201111,1,32.333333333333336,200.33333333333334,190.85333333333335,572.5600000000001
3,14722,1,201107,5,29.0,120.0,187.91999999999996,187.91999999999996
3,17708,2,201106,6,17.5,45.5,133.54,267.08
0,16173,6,201111,1,14.0,95.83333333333333,236.38666666666663,1418.3199999999997
6,12681,22,201111,1,27.954545454545453,338.90909090909093,561.4904545454546,12352.79
7,12502,5,201109,3,28.4,158.8,599.1740000000001,2995.8700000000003
7,14961,9,201111,1,34.55555555555556,411.77777777777777,781.6422222222222,7034.78
3,13062,1,201106,6,11.0,343.0,346.98,346.98
0,16570,10,201111,1,12.5,208.8,369.88000000000005,3698.8000000000006
7,14572,7,201112,0,38.42857142857143,203.85714285714286,402.86999999999995,2820.0899999999997
0,14111,4,201111,1,2.5,114.5,173.2125,692.85
6,14543,16,201111,1,3.6875,40.5,209.85750000000002,3357.7200000000003
7,14381,1,201110,2,56.0,146.0,202.6800000000001,202.6800000000001
0,15181,3,201110,2,5.333333333333333,181.33333333333334,229.82666666666668,689.48
3,13065,1,201100,12,14.0,74.0,205.85999999999999,205.85999999999999
7,14498,5,201110,2,38.6,219.6,391.46400000000006,1957.3200000000002
7,12838,2,201111,1,61.5,179.5,341.56499999999994,683.1299999999999
3,17880,1,201100,12,26.0,314.0,458.91999999999985,458.91999999999985
0,15628,9,201112,0,17.22222222222222,210.44444444444446,318.91555555555556,2870.24
6,14866,11,201111,1,8.727272727272727,597.7272727272727,1288.6218181818183,14174.84
7,14800,12,201110,2,32.0,304.5,361.2991666666666,4335.589999999999
0,12843,8,201110,2,12.625,96.5,211.63875000000002,1693.1100000000001
7,15877,2,201112,0,63.5,123.0,220.39,440.78
3,17893,1,201104,8,16.0,161.0,112.25000000000004,112.25000000000004
0,14852,6,201110,2,23.833333333333332,291.1666666666667,472.7816666666667,2836.69
3,15661,2,201101,11,2.5,118.0,154.89999999999998,309.79999999999995
7,17505,2,201107,5,26.0,278.0,572.9200000000001,1145.8400000000001
0,17495,2,201112,0,13.5,114.5,248.78000000000003,497.56000000000006
7,13136,5,201110,2,25.4,265.6,521.5219999999999,2607.6099999999997
0,17676,6,201112,0,13.0,155.33333333333334,231.27999999999997,1387.6799999999998
7,16470,4,201110,2,42.5,132.75,190.59750000000003,762.3900000000001
0,15713,2,201107,5,9.5,75.0,178.35000000000002,356.70000000000005
0,14555,2,201110,2,10.5,65.0,162.07000000000002,324.14000000000004
3,14727,1,201103,9,10.0,62.0,268.58,268.58
7,12658,1,201111,1,35.0,317.0,632.0500000000001,632.0500000000001
0,16861,2,201110,2,3.0,70.0,86.88,173.76
3,12665,1,201101,11,2.0,36.0,45.0,45.0
0,15745,4,201111,1,15.5,105.25,273.6475,1094.59
6,14534,18,201112,0,27.38888888888889,109.72222222222223,231.40277777777777,4165.25
0,13923,1,201110,2,20.0,185.0,351.13000000000005,351.13000000000005
0,16668,6,201111,1,3.3333333333333335,53.0,51.12,306.71999999999997
0,17567,8,201112,0,20.625,329.0,541.435,4331.48
7,16015,3,201112,0,60.0,302.0,231.73333333333343,695.2000000000003
0,15906,7,201111,1,21.428571428571427,77.71428571428571,223.95571428571427,1567.6899999999998
7,15716,4,201107,5,29.5,186.0,279.7025,1118.81
0,14494,1,201111,1,7.0,92.0,139.56,139.56
3,16483,1,201105,7,19.0,44.0,139.35000000000002,139.35000000000002
6,15039,47,201111,1,31.829787234042552,195.5531914893617,420.9880851063832,19786.44000000001
3,14747,1,201104,8,17.0,82.0,294.29999999999995,294.29999999999995
3,14439,1,201101,11,32.0,526.0,2661.24,2661.24
0,16985,10,201111,1,12.0,183.2,546.412,5464.12
7,15184,2,201111,1,31.5,111.5,203.38,406.76
0,17942,1,201112,0,2.0,38.0,77.50000000000001,77.50000000000001
7,18235,3,201109,3,34.666666666666664,526.0,598.8266666666667,1796.4800000000002
2,14684,5,201111,1,84.2,170.6,247.25600000000003,1236.2800000000002
7,14346,2,201108,4,30.0,302.5,510.7900000000001,1021.5800000000002
0,15192,3,201108,4,17.0,306.0,348.1066666666666,1044.32
0,14128,2,201110,2,23.0,282.0,318.75,637.5
6,16672,20,201112,0,5.7,141.6,406.74700000000007,8134.940000000001
7,12759,3,201110,2,30.666666666666668,298.0,470.48,1411.44
0,13017,1,201112,0,1.0,48.0,204.0,204.0
0,14265,2,201108,4,15.5,165.0,265.09000000000003,530.1800000000001
7,14930,3,201108,4,42.666666666666664,388.6666666666667,790.9533333333333,2372.8599999999997
7,14335,2,201111,1,31.5,189.5,234.13,468.26
0,14331,2,201108,4,14.0,126.0,231.32999999999998,462.65999999999997
0,16318,1,201111,1,19.0,199.0,328.15,328.15
2,12931,15,201111,1,5.266666666666667,1800.5333333333333,2711.1626666666657,40667.43999999999
3,13108,1,201100,12,10.0,298.0,350.05999999999995,350.05999999999995
7,17886,3,201111,1,36.333333333333336,160.33333333333334,299.87,899.61
7,17286,1,201111,1,45.0,118.0,153.92000000000004,153.92000000000004
6,13985,15,201112,0,23.333333333333332,229.4,468.69533333333345,7030.430000000002
0,13321,2,201109,3,5.5,186.0,283.67999999999995,567.3599999999999
3,15222,1,201101,11,5.0,440.0,585.0,585.0
7,15747,3,201111,1,31.0,160.0,324.68000000000006,974.0400000000002
0,17114,8,201112,0,14.875,26.25,93.4025,747.22
7,17259,2,201107,5,62.0,205.0,301.685,603.37
0,13499,5,201111,1,8.4,273.0,231.82199999999997,1159.11
0,16456,5,201109,3,22.2,229.6,431.674,2158.37
0,15675,3,201109,3,7.0,175.66666666666666,107.89666666666666,323.69
7,13510,4,201112,0,28.75,346.5,447.89,1791.56
3,16509,1,201102,10,13.0,64.0,363.7,363.7
7,17019,4,201111,1,58.5,206.75,318.15250000000003,1272.6100000000001
7,15919,2,201111,1,71.5,272.5,319.94499999999994,639.8899999999999
0,13704,9,201112,0,14.88888888888889,170.11111111111111,256.45111111111106,2308.0599999999995
0,12995,1,201109,3,3.0,108.0,211.32,211.32
0,14291,11,201112,0,21.545454545454547,249.9090909090909,353.02272727272725,3883.25
0,13301,4,201108,4,20.0,85.75,150.0475,600.19
6,13871,13,201111,1,25.846153846153847,215.84615384615384,492.5576923076924,6403.250000000001
7,16052,1,201110,2,34.0,282.0,362.06000000000006,362.06000000000006
3,15554,1,201103,9,14.0,74.0,217.2,217.2
0,16009,4,201111,1,22.5,94.5,248.17749999999998,992.7099999999999
7,13815,4,201111,1,43.25,635.0,916.8400000000001,3667.3600000000006
7,16031,2,201109,3,50.0,211.5,274.47,548.94
0,16884,2,201111,1,13.0,160.0,214.92000000000002,429.84000000000003
2,17338,8,201111,1,93.75,389.0,828.0237500000002,6624.190000000001
0,16146,3,201107,5,9.666666666666666,142.33333333333334,244.71,734.13
3,12424,2,201106,6,15.0,370.0,880.4800000000001,1760.9600000000003
0,13812,3,201110,2,11.0,110.0,161.66666666666666,484.99999999999994
3,17630,2,201106,6,13.0,79.0,251.79999999999995,503.5999999999999
3,16097,1,201104,8,10.0,87.0,185.05,185.05
7,16115,8,201111,1,35.5,125.125,208.49625,1667.97
0,17483,3,201110,2,7.0,63.666666666666664,138.01333333333335,414.04
6,14401,13,201112,0,14.0,346.6923076923077,311.6523076923077,4051.4800000000005
0,13077,4,201112,0,28.0,215.75,182.31750000000002,729.2700000000001
3,13936,1,201106,6,25.0,324.0,361.28,361.28
0,17119,2,201112,0,17.5,167.0,303.455,606.91
0,16737,1,201110,2,1.0,288.0,417.59999999999997,417.59999999999997
3,18108,1,201103,9,17.0,84.0,271.0,271.0
3,13391,1,201105,7,1.0,4.0,59.8,59.8
0,12944,2,201111,1,15.0,144.5,302.255,604.51
3,16306,5,201105,7,7.8,94.6,121.474,607.37
0,14608,4,201112,0,5.0,109.25,446.2875,1785.15
0,13539,3,201109,3,12.333333333333334,106.66666666666667,210.44666666666663,631.3399999999999
0,16175,4,201109,3,14.5,133.25,259.3975,1037.59
2,16049,3,201110,2,104.0,264.3333333333333,370.59666666666635,1111.789999999999
0,18123,2,201111,1,18.0,297.0,294.71999999999997,589.4399999999999
0,17958,1,201108,4,7.0,84.0,508.4599999999999,508.4599999999999
0,12566,1,201109,3,18.0,262.0,297.65000000000003,297.65000000000003
0,15179,5,201111,1,18.6,387.6,441.39000000000004,2206.9500000000003
0,17007,6,201110,2,8.666666666666666,99.5,148.3216666666667,889.9300000000001
0,16198,1,201109,3,14.0,128.0,400.68,400.68
3,14066,1,201103,9,7.0,45.0,152.55,152.55
3,17881,1,201102,10,8.0,32.0,133.35000000000002,133.35000000000002
0,17423,2,201110,2,13.0,229.5,349.20500000000004,698.4100000000001
3,17142,1,201104,8,15.0,81.0,579.0,579.0
7,14598,1,201110,2,50.0,189.0,221.97000000000003,221.97000000000003
3,17362,2,201104,8,17.5,95.5,156.115,312.23
2,14382,1,201111,1,131.0,1237.0,626.07,626.07
7,12851,1,201109,3,50.0,109.0,135.17999999999995,135.17999999999995
7,15276,1,201110,2,52.0,64.0,135.31000000000003,135.31000000000003
7,15296,5,201110,2,38.0,352.0,725.432,3627.16
0,12670,5,201111,1,17.4,276.6,548.81,2744.0499999999997
0,17500,3,201111,1,1.6666666666666667,5.666666666666667,379.3333333333333,1138.0
0,15774,1,201110,2,25.0,87.0,270.8,270.8
7,15704,4,201107,5,29.25,257.0,573.405,2293.62
0,12356,3,201111,1,19.333333333333332,524.3333333333334,829.1433333333334,2487.4300000000003
0,14215,6,201111,1,18.0,226.33333333333334,298.2866666666667,1789.7200000000003
0,13173,2,201112,0,21.5,138.5,176.825,353.65
7,16550,5,201108,4,49.6,307.2,456.974,2284.87
7,14869,2,201112,0,35.5,275.0,362.84999999999997,725.6999999999999
0,14972,1,201108,4,18.0,28.0,114.77000000000002,114.77000000000002
0,12483,7,201111,1,9.571428571428571,156.0,271.78285714285715,1902.48
7,16978,1,201109,3,39.0,166.0,344.33,344.33
3,16494,1,201102,10,50.0,675.0,826.5299999999999,826.5299999999999
0,14931,4,201112,0,9.5,103.5,216.17,864.68
0,17314,8,201111,1,16.375,237.0,315.98999999999995,2527.9199999999996
3,13781,1,201104,8,17.0,30.0,127.84000000000002,127.84000000000002
2,12700,4,201112,0,66.0,736.0,1131.4975,4525.99
3,15052,1,201101,11,30.0,82.0,215.78,215.78
3,13221,2,201104,8,32.5,121.5,422.43000000000006,844.8600000000001
0,14887,1,201109,3,6.0,1100.0,1862.0,1862.0
0,18006,1,201111,1,22.0,220.0,444.68,444.68
3,15609,1,201106,6,14.0,145.0,270.03000000000003,270.03000000000003
7,15576,1,201111,1,45.0,404.0,940.6700000000002,940.6700000000002
0,13130,1,201109,3,2.0,32.0,64.0,64.0
0,13066,2,201111,1,23.5,160.0,215.45000000000002,430.90000000000003
0,14793,1,201111,1,14.0,91.0,228.99,228.99
3,13358,1,201103,9,28.0,284.0,389.03000000000003,389.03000000000003
0,14299,9,201112,0,15.666666666666666,236.0,433.2522222222222,3899.27
7,15050,3,201111,1,25.333333333333332,394.6666666666667,575.7233333333335,1727.1700000000003
3,12386,2,201101,11,5.0,177.0,200.95000000000002,401.90000000000003
7,13421,2,201110,2,51.5,578.0,920.29,1840.58
7,12567,10,201111,1,42.1,404.5,832.2939999999999,8322.939999999999
3,16955,4,201106,6,6.0,61.5,123.4175,493.67
7,13139,7,201111,1,24.285714285714285,346.42857142857144,723.5628571428572,5064.9400000000005
0,17731,4,201109,3,13.0,99.0,232.3,929.2
2,14456,9,201112,0,107.11111111111111,318.55555555555554,338.7155555555555,3048.4399999999996
6,16180,8,201108,4,20.25,733.375,1281.7725,10254.18
0,13437,7,201111,1,23.857142857142858,183.28571428571428,486.8657142857143,3408.0600000000004
0,16070,2,201111,1,16.5,228.5,426.07499999999993,852.1499999999999
7,15850,2,201111,1,48.5,151.0,119.42500000000004,238.85000000000008
3,18048,2,201105,7,3.5,63.5,86.14500000000001,172.29000000000002
0,17831,1,201111,1,2.0,12.0,35.400000000000006,35.400000000000006
3,17752,1,201100,12,1.0,192.0,80.64,80.64
7,15707,4,201111,1,53.5,151.25,236.39499999999998,945.5799999999999
6,13199,37,201112,0,3.1621621621621623,166.78378378378378,264.56648648648644,9788.96
3,16725,6,201102,10,24.833333333333332,48.666666666666664,128.93666666666667,773.62
0,17734,3,201110,2,14.333333333333334,140.66666666666666,233.54333333333332,700.63
3,12707,1,201102,10,33.0,256.0,603.42,603.42
0,13103,1,201110,2,8.0,82.0,243.94,243.94
0,13218,1,201108,4,5.0,88.0,62.64,62.64
7,15910,8,201112,0,33.375,126.875,154.02250000000004,1232.1800000000003
3,17394,1,201105,7,4.0,241.0,203.86999999999995,203.86999999999995
7,14261,2,201110,2,26.0,203.0,581.7249999999999,1163.4499999999998
3,16763,1,201105,7,22.0,318.0,594.9000000000002,594.9000000000002
7,12627,6,201111,1,37.333333333333336,455.0,680.4216666666666,4082.5299999999997
7,13209,8,201111,1,40.125,531.625,736.45125,5891.61
0,16852,2,201111,1,4.5,28.0,72.45500000000001,144.91000000000003
7,14502,10,201111,1,61.7,146.8,235.05299999999988,2350.529999999999
6,15290,18,201112,0,11.166666666666666,247.72222222222223,434.8066666666666,7826.519999999999
0,16915,6,201111,1,9.5,22.0,103.61333333333333,621.68
0,16982,1,201110,2,22.0,182.0,384.06,384.06
7,15339,2,201110,2,43.0,208.0,287.03499999999997,574.0699999999999
0,14523,1,201108,4,12.0,251.0,241.09000000000003,241.09000000000003
0,12592,2,201109,3,8.0,144.0,200.8,401.6
7,18283,16,201112,0,47.125,87.1875,130.55812500000002,2088.9300000000003
3,14762,1,201103,9,21.0,341.0,300.52,300.52
7,17222,1,201110,2,28.0,128.0,354.15,354.15
7,15900,1,201111,1,51.0,221.0,351.1099999999999,351.1099999999999
7,12546,2,201110,2,33.0,306.0,500.75,1001.5
0,16906,4,201109,3,23.25,70.25,144.9425,579.77
0,17633,4,201111,1,17.25,160.0,327.46000000000004,1309.8400000000001
0,13536,7,201112,0,25.571428571428573,305.14285714285717,492.61285714285714,3448.29
0,18273,3,201112,0,1.0,26.666666666666668,68.0,204.0
0,17144,2,201112,0,24.0,241.5,492.28499999999997,984.5699999999999
0,14794,7,201112,0,11.428571428571429,96.14285714285714,188.5585714285714,1319.9099999999999
0,17323,7,201111,1,28.285714285714285,109.85714285714286,130.38857142857145,912.7200000000001
0,17451,7,201112,0,14.0,169.28571428571428,239.1857142857143,1674.3000000000002
0,14836,3,201111,1,2.0,15.0,34.15,102.44999999999999
0,13571,12,201111,1,28.416666666666668,146.58333333333334,174.35999999999999,2092.3199999999997
3,17245,1,201105,7,9.0,75.0,171.45,171.45
0,13867,3,201111,1,20.333333333333332,171.0,338.43,1015.29
7,14936,8,201111,1,45.5,510.625,1017.1275,8137.02
0,13983,11,201111,1,9.272727272727273,106.36363636363636,235.49636363636364,2590.46
7,14499,3,201111,1,64.66666666666667,167.0,271.7733333333333,815.3199999999999
0,17172,1,201109,3,15.0,480.0,317.76,317.76
3,13807,1,201100,12,7.0,36.0,112.6,112.6
3,15332,4,201100,12,8.75,163.0,415.265,1661.06
0,15330,2,201111,1,6.5,656.0,357.48,714.96
0,13880,13,201111,1,12.692307692307692,141.69230769230768,247.67461538461538,3219.77
0,16416,3,201111,1,23.333333333333332,218.66666666666666,343.7999999999999,1031.3999999999996
0,16147,1,201107,5,22.0,246.0,375.0,375.0
0,16527,1,201109,3,14.0,106.0,228.06000000000003,228.06000000000003
0,12500,11,201111,1,4.545454545454546,242.1818181818182,366.85636363636365,4035.42
0,17418,2,201110,2,15.0,144.5,231.73000000000002,463.46000000000004
3,14176,4,201102,10,7.75,52.25,144.225,576.9
7,12534,1,201108,4,62.0,645.0,981.1800000000001,981.1800000000001
0,14145,4,201110,2,2.5,159.0,787.05,3148.2
0,15277,1,201110,2,12.0,205.0,255.89999999999998,255.89999999999998
0,15809,5,201111,1,5.4,50.2,79.84200000000001,399.21000000000004
0,15689,2,201108,4,4.5,42.0,127.05,254.1
3,13482,1,201104,8,11.0,116.0,184.64,184.64
3,13626,1,201104,8,19.0,209.0,257.22999999999996,257.22999999999996
3,15759,3,201105,7,2.3333333333333335,20.0,84.34666666666668,253.04000000000002
3,15808,4,201102,10,52.0,335.75,933.7425000000002,3734.9700000000007
0,13557,2,201111,1,17.0,273.0,292.03,584.06
0,14666,1,201111,1,13.0,155.0,179.95,179.95
6,14688,21,201112,0,15.380952380952381,170.47619047619048,265.1628571428571,5568.419999999999
0,15400,5,201109,3,2.2,72.0,133.34,666.7
3,17763,1,201103,9,1.0,12.0,15.0,15.0
0,14561,3,201109,3,23.0,338.0,360.2533333333333,1080.7599999999998
7,16283,5,201112,0,32.8,244.4,306.742,1533.71
7,17070,1,201108,4,64.0,133.0,312.13999999999993,312.13999999999993
0,15793,3,201111,1,3.6666666666666665,184.0,316.32,948.96
3,15935,1,201104,8,11.0,114.0,108.03999999999999,108.03999999999999
0,14477,4,201111,1,2.5,180.0,327.4,1309.6
0,16793,1,201110,2,16.0,146.0,243.83999999999997,243.83999999999997
3,17226,1,201102,10,21.0,406.0,393.48999999999995,393.48999999999995
6,13408,62,201112,0,7.67741935483871,260.83870967741933,452.29096774193533,28042.03999999999
0,17594,2,201109,3,25.0,275.0,496.59000000000003,993.1800000000001
0,17181,2,201110,2,11.5,120.5,119.96,239.92
0,17293,9,201112,0,15.0,126.66666666666667,208.34555555555553,1875.11
3,12754,3,201104,8,21.0,2160.3333333333335,1003.5799999999999,3010.74
7,13168,4,201111,1,32.5,170.25,329.2725,1317.09
3,16893,1,201100,12,45.0,62.0,145.93000000000004,145.93000000000004
3,17152,2,201105,7,6.0,238.5,735.75,1471.5
0,15651,3,201111,1,10.666666666666666,159.66666666666666,215.43333333333337,646.3000000000001
0,13420,2,201107,5,3.5,44.5,71.225,142.45
3,16055,1,201105,7,8.0,22.0,134.8,134.8
0,15118,1,201107,5,1.0,1440.0,244.8,244.8
0,15239,2,201111,1,24.5,297.0,390.295,780.59
7,15553,1,201110,2,56.0,451.0,437.22999999999985,437.22999999999985
0,15653,2,201109,3,3.0,600.0,438.71999999999997,877.4399999999999
7,16762,3,201111,1,29.666666666666668,206.0,500.46,1501.3799999999999
3,17890,2,201101,11,47.0,208.0,301.045,602.09
3,16473,3,201106,6,6.0,65.33333333333333,105.37,316.11
6,14191,13,201112,0,19.846153846153847,281.53846153846155,359.1430769230769,4668.86
0,13456,6,201111,1,10.333333333333334,126.16666666666667,291.05333333333334,1746.3200000000002
7,17126,5,201107,5,52.0,158.4,200.95000000000002,1004.7500000000001
6,13267,19,201112,0,11.0,103.21052631578948,234.5678947368421,4456.79
0,16620,2,201112,0,4.5,44.0,89.48,178.96
0,17621,3,201111,1,8.666666666666666,171.33333333333334,459.9666666666667,1379.9
0,14143,1,201107,5,7.0,30.0,115.8,115.8
0,14388,8,201111,1,23.0,242.25,398.24875,3185.99
0,15744,1,201109,3,3.0,120.0,34.8,34.8
2,15006,1,201110,2,143.0,301.0,497.13999999999976,497.13999999999976
0,14246,3,201108,4,25.0,268.0,491.3533333333334,1474.0600000000002
7,16221,3,201111,1,32.333333333333336,239.0,288.2866666666667,864.86
0,15796,8,201112,0,16.375,107.375,338.45125,2707.61
0,16688,4,201112,0,15.5,201.0,315.21500000000003,1260.8600000000001
7,15113,3,201111,1,32.666666666666664,787.0,1146.34,3439.02
3,18220,1,201104,8,2.0,288.0,305.28000000000003,305.28000000000003
7,14004,7,201110,2,24.428571428571427,381.14285714285717,654.6628571428572,4582.64
3,18011,1,201100,12,28.0,71.0,102.79,102.79
0,12783,4,201112,0,19.5,152.75,323.9675,1295.87
7,13827,3,201110,2,31.0,47.0,137.35,412.05
0,15030,2,201109,3,3.5,186.0,259.14,518.28
3,17946,2,201104,8,10.0,37.5,74.78999999999999,149.57999999999998
0,16170,6,201110,2,20.833333333333332,295.0,314.17500000000007,1885.0500000000004
3,17732,1,201100,12,18.0,93.0,303.97,303.97
0,13079,5,201112,0,1.2,12.4,44.02,220.10000000000002
3,15266,1,201101,11,6.0,18.0,119.30000000000001,119.30000000000001
0,13410,5,201111,1,5.6,103.6,200.612,1003.06
6,12709,15,201111,1,13.333333333333334,258.8,625.3079999999999,9379.619999999999
0,13938,1,201111,1,7.0,70.0,71.66,71.66
3,12383,5,201106,6,18.8,303.6,325.712,1628.56
0,17162,10,201111,1,10.4,100.1,171.546,1715.46
3,13229,1,201104,8,10.0,63.0,160.95,160.95
0,12463,4,201110,2,19.5,189.0,295.24500000000006,1180.9800000000002
3,13439,1,201103,9,54.0,242.0,283.71,283.71
0,14624,2,201110,2,6.5,81.0,112.92499999999998,225.84999999999997
0,17973,1,201110,2,15.0,176.0,337.04,337.04
7,14451,2,201110,2,54.5,194.5,331.29499999999996,662.5899999999999
0,16628,5,201111,1,23.4,241.0,437.61,2188.05
0,14379,2,201110,2,23.0,146.0,174.04999999999998,348.09999999999997
3,12548,1,201106,6,4.0,48.0,67.19999999999999,67.19999999999999
