Country,CustomerID,Description,InvoiceDate,InvoiceNo,Quantity,StockCode,UnitPrice
United Kingdom,customer20,TOOL BOX SOFT TOY ,2018-10-22,70037,3,21055,8.95
United Kingdom,customer20,SILK PURSE BABUSHKA PINK,2018-10-22,70037,1,22449,3.35
United Kingdom,customer20,SET/6 RED SPOTTY PAPER PLATES,2018-10-22,70037,5,21094,0.85
United Kingdom,customer20,FANNY'S REST STOPMETAL SIGN,2018-10-22,70037,2,82599,4.21
United Kingdom,customer20,SET OF 3 HEART COOKIE CUTTERS,2018-10-22,70037,8,84378,1.25
United Kingdom,customer20,RED RETROSPOT PEG BAG,2018-10-22,70037,24,21155,2.1
United Kingdom,customer20,SET OF TEA COFFEE SUGAR TINS PANTRY,2018-10-22,70037,1,23243,4.15
United Kingdom,customer20,BLUE GLASS GEMS IN BAG,2018-10-22,70037,24,17129F,1.66
United Kingdom,customer20,CHRISTMAS HANGING HEART WITH BELL,2018-10-22,70037,16,21811,1.25
United Kingdom,customer20,RETRO PLASTIC DAISY TRAY,2018-10-22,70037,24,79190D,0.42
United Kingdom,customer20,JUMBO BAG CHARLIE AND LOLA TOYS,2018-10-22,70037,12,21033,2.95
United Kingdom,customer20,PAPER CHAIN KIT 50'S CHRISTMAS ,2018-10-22,70037,12,22086,2.55
United Kingdom,customer20,GREEN REGENCY TEACUP AND SAUCER,2018-10-22,70037,12,22697,2.95
United Kingdom,customer20,KEEP CALM BIRTHDAY WRAP,2018-10-22,70037,3,23691,0.42
United Kingdom,customer20,PARTY BUNTING,2018-10-22,70037,1,47566,9.32
United Kingdom,customer20,EGG FRYING PAN IVORY ,2018-10-22,70037,4,23335,2.08
United Kingdom,customer20,PINK BLUE FELT CRAFT TRINKET BOX,2018-10-22,70037,1,20971,2.51
United Kingdom,customer20,T-LIGHT HOLDER SWEETHEART HANGING,2018-10-22,70037,4,22789,4.21
United Kingdom,customer20,PAPER CHAIN KIT SKULLS ,2018-10-22,70037,1,22085,2.95
United Kingdom,customer11,SCOTTIE DOG HOT WATER BOTTLE,2018-09-24,70038,2,22111,4.95
United Kingdom,customer11,SCOTTIE DOG HOT WATER BOTTLE,2018-09-24,70038,20,22111,4.95
United Kingdom,customer11,CLASSIC GLASS SWEET JAR,2018-09-24,70038,2,23169,4.15
United Kingdom,customer11,PACK OF 12 RED RETROSPOT TISSUES ,2018-09-24,70038,1,21980,0.29
United Kingdom,customer11,PINK OWL SOFT TOY,2018-09-24,70038,1,22175,5.91
United Kingdom,customer6,LUNCH BAG SPACEBOY DESIGN ,2018-08-14,70039,4,22382,1.65
United Kingdom,customer6,ZINC SWEETHEART WIRE LETTER RACK,2018-08-14,70039,1,23153,3.75
United Kingdom,customer6,SET OF 12 MINI LOAF BAKING CASES,2018-08-14,70039,3,23295,0.72
United Kingdom,customer6,GROW A FLYTRAP OR SUNFLOWER IN TIN,2018-08-14,70039,12,22693,1.25
United Kingdom,customer6,BAKING SET SPACEBOY DESIGN,2018-08-14,70039,2,22617,4.25
United Kingdom,customer6,CHRISTMAS CRAFT LITTLE FRIENDS,2018-08-14,70039,2,22144,2.1
United Kingdom,customer6,SET OF 3 HEART COOKIE CUTTERS,2018-08-14,70039,1,84378,1.25
United Kingdom,customer6,SILVER STANDING GNOME   ,2018-08-14,70039,2,21132,4.25
United Kingdom,customer6,AIRLINE BAG VINTAGE TOKYO 78,2018-08-14,70039,12,22371,4.25
United Kingdom,customer6,SET OF 4 ROSE BOTANICAL CANDLES,2018-08-14,70039,6,21620,3.75
United Kingdom,customer6,TRADITIONAL MODELLING CLAY,2018-08-14,70039,6,22560,2.51
United Kingdom,customer6,SWEETHEART WIRE MAGAZINE RACK,2018-08-14,70039,6,22794,7.95
United Kingdom,customer6,EASTER TIN KEEPSAKE,2018-08-14,70039,2,22858,1.65
United Kingdom,customer6,LOVE HEART POCKET WARMER,2018-08-14,70039,1,70006,3.36
United Kingdom,customer6,EDWARDIAN PARASOL BLACK,2018-08-14,70039,8,15056BL,5.95
United Kingdom,customer6,SKULL SHOULDER BAG,2018-08-14,70039,3,21934,1.65
United Kingdom,customer6,UNION FLAG WINDSOCK,2018-08-14,70039,1,77101A,1.25
United Kingdom,customer6,KEY RING BASEBALL BOOT UNION JACK,2018-08-14,70039,1,23501,1.04
United Kingdom,customer1,WOODEN FRAME ANTIQUE WHITE ,2018-06-03,70040,2,82494L,2.55
United Kingdom,customer1,HAND OVER THE CHOCOLATE   SIGN ,2018-06-03,70040,6,85152,2.1
United Kingdom,customer1,LUNCH BAG  BLACK SKULL.,2018-06-03,70040,2,20727,1.65
United Kingdom,customer1,LARGE WHITE HEART OF WICKER,2018-06-03,70040,9,23322,2.95
United Kingdom,customer1,PARTY BUNTING,2018-06-03,70040,72,47566,9.32
United Kingdom,customer1,LUNCH BAG RED RETROSPOT,2018-06-03,70040,1,20725,1.65
United Kingdom,customer1,ICE CREAM PEN LIP GLOSS ,2018-06-03,70040,6,23078,1.25
United Kingdom,customer1,RECYCLED ACAPULCO MAT GREEN,2018-06-03,70040,6,23050,8.25
United Kingdom,customer1,SPACEBOY GIFT WRAP,2018-06-03,70040,2,22045,0.42
United Kingdom,customer1,MAGNETS PACK OF 4 SWALLOWS,2018-06-03,70040,5,22398,1.25
United Kingdom,customer1,PACK OF 12 50'S CHRISTMAS TISSUES,2018-06-03,70040,48,23378,0.39
United Kingdom,customer1,PAPER CHAIN KIT 50'S CHRISTMAS ,2018-06-03,70040,1,22086,2.55
United Kingdom,customer1,FRENCH BLUE METAL DOOR SIGN 4,2018-06-03,70040,1,22679,2.51
United Kingdom,customer1,LUNCH BAG SPACEBOY DESIGN ,2018-06-03,70040,24,22382,1.65
United Kingdom,customer1,FELTCRAFT PRINCESS CHARLOTTE DOLL,2018-06-03,70040,24,22749,3.75
United Kingdom,customer1,Next Day Carriage,2018-06-03,70040,12,23444,15.0
United Kingdom,customer1,LUNCH BAG  BLACK SKULL.,2018-06-03,70040,72,20727,1.65
United Kingdom,customer1,CHARLOTTE BAG PINK POLKADOT,2018-06-03,70040,10,22356,1.66
United Kingdom,customer1,CHRISTMAS LIGHTS 10 REINDEER,2018-06-03,70040,36,22941,8.5
United Kingdom,customer1,4 TRADITIONAL SPINNING TOPS,2018-06-03,70040,2,22620,1.25
United Kingdom,customer1,STRAWBERRY HONEYCOMB  GARLAND ,2018-06-03,70040,1,21206,1.65
United Kingdom,customer1,RETROSPOT LARGE MILK JUG,2018-06-03,70040,3,21533,4.95
United Kingdom,customer1,36 PENCILS TUBE SKULLS,2018-06-03,70040,12,20978,1.25
United Kingdom,customer1,SET/4 BIRD MIRROR MAGNETS ,2018-06-03,70040,1,21311,2.1
United Kingdom,customer1,SET OF 6 NATIVITY MAGNETS ,2018-06-03,70040,8,23157,2.08
United Kingdom,customer1,SWEETHEART WIRE MAGAZINE RACK,2018-06-03,70040,1,22794,7.95
United Kingdom,customer1,STAR WOODEN CHRISTMAS DECORATION,2018-06-03,70040,1,22573,0.85
United Kingdom,customer1,POPPY'S PLAYHOUSE KITCHEN,2018-06-03,70040,1,22748,2.1
United Kingdom,customer1,SMALL GLASS HEART TRINKET POT,2018-06-03,70040,144,21314,2.1
United Kingdom,customer1,KEEP CALM WALL ART ,2018-06-03,70040,100,23543,7.45
United Kingdom,customer1,JUMBO BAG TOYS ,2018-06-03,70040,6,20711,1.95
United Kingdom,customer1,SET OF 6 SOLDIER SKITTLES,2018-06-03,70040,2,22619,3.75
United Kingdom,customer1,ZINC T-LIGHT HOLDER STAR LARGE,2018-06-03,70040,1,23145,0.95
United Kingdom,customer1,BEWARE OF THE CAT METAL SIGN ,2018-06-03,70040,12,21165,4.21
United Kingdom,customer1,RED RETROSPOT UMBRELLA,2018-06-03,70040,24,85014B,5.95
United Kingdom,customer1,RECIPE BOX BLUE SKETCHBOOK DESIGN,2018-06-03,70040,36,22665,2.95
United Kingdom,customer1,HEART T-LIGHT HOLDER WILLIE WINKIE,2018-06-03,70040,1,23273,1.65
United Kingdom,customer1,MAGIC DRAWING SLATE BAKE A CAKE ,2018-06-03,70040,1,22533,0.42
United Kingdom,customer1,CHARLOTTE BAG PINK POLKADOT,2018-06-03,70040,12,22356,1.66
United Kingdom,customer1,WRAP PINK FAIRY CAKES ,2018-06-03,70040,1,16156S,0.42
United Kingdom,customer1,GARDENERS KNEELING PAD KEEP CALM ,2018-06-03,70040,12,23301,1.65
United Kingdom,customer1,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2018-06-03,70040,3,21878,0.85
United Kingdom,customer1,"DECORATION HEN ON NEST, HANGING",2018-06-03,70040,1,22285,1.65
United Kingdom,customer1,SCANDINAVIAN REDS RIBBONS,2018-06-03,70040,12,85049E,1.25
United Kingdom,customer1,COOK WITH WINE METAL SIGN ,2018-06-03,70040,2,21166,1.95
United Kingdom,customer1,PAPER BUNTING RETROSPOT,2018-06-03,70040,72,22090,5.91
United Kingdom,customer1,TUB 24 PINK FLOWER PEGS,2018-06-03,70040,1,85214,1.65
United Kingdom,customer1,HANGING METAL HEART LANTERN,2018-06-03,70040,1,22464,1.65
United Kingdom,customer1,COWBOYS AND INDIANS BIRTHDAY CARD ,2018-06-03,70040,10,21509,0.42
United Kingdom,customer1,LUNCH BAG DOILEY PATTERN ,2018-06-03,70040,3,23209,1.65
United Kingdom,customer1,SKULLS  STICKERS,2018-06-03,70040,12,21679,1.66
United Kingdom,customer1,20 DOLLY PEGS RETROSPOT,2018-06-03,70040,4,22567,1.25
United Kingdom,customer1,PEARLISED IVORY HEART LARGE ,2018-06-03,70040,24,23482,1.65
United Kingdom,customer1,SET OF 3 CAKE TINS PANTRY DESIGN ,2018-06-03,70040,4,22720,4.95
United Kingdom,customer1,LUNCH BAG SPACEBOY DESIGN ,2018-06-03,70040,5,22382,1.65
United Kingdom,customer1,JUMBO  BAG BAROQUE BLACK WHITE,2018-06-03,70040,2,85099C,1.95
United Kingdom,customer1,COLOUR GLASS T-LIGHT HOLDER HANGING,2018-06-03,70040,12,84755,0.65
United Kingdom,customer1,POTTERING IN THE SHED METAL SIGN,2018-06-03,70040,1,21174,4.21
United Kingdom,customer1,FOOT STOOL HOME SWEET HOME ,2018-06-03,70040,1,23397,9.95
United Kingdom,customer1,"LETTER ""W"" BLING KEY RING",2018-06-03,70040,12,90214W,0.85
United Kingdom,customer1,KITCHEN FLOWER POTS WALL PLAQUE,2018-06-03,70040,6,84637,12.72
United Kingdom,customer1,HANGING HEART JAR T-LIGHT HOLDER,2018-06-03,70040,4,84978,1.25
United Kingdom,customer1,VINTAGE UNION JACK BUNTING,2018-06-03,70040,6,21621,8.5
United Kingdom,customer1,RED RETROSPOT WRAP ,2018-06-03,70040,1,21498,0.42
United Kingdom,customer1,FELT EGG COSY BLUE RABBIT ,2018-06-03,70040,12,22260,0.85
United Kingdom,customer1,SET OF 3 CAKE TINS SKETCHBOOK,2018-06-03,70040,3,22721,4.95
United Kingdom,customer1,PINK BLUE FELT CRAFT TRINKET BOX,2018-06-03,70040,6,20971,2.51
United Kingdom,customer1,JUMBO BAG PINK POLKADOT,2018-06-03,70040,2,22386,1.95
United Kingdom,customer1,RABBIT NIGHT LIGHT,2018-06-03,70040,1,23084,2.08
United Kingdom,customer1,GLITTER CHRISTMAS STAR ,2018-06-03,70040,6,21819,0.85
United Kingdom,customer1,PAINTED METAL PEARS ASSORTED,2018-06-03,70040,2,21136,1.69
United Kingdom,customer1,GREEN VINTAGE SPOT BEAKER,2018-06-03,70040,3,23288,0.85
United Kingdom,customer1,RIBBON REEL HEARTS DESIGN ,2018-06-03,70040,1,22079,1.65
United Kingdom,customer1,ALARM CLOCK BAKELIKE RED ,2018-06-03,70040,2,22727,3.75
United Kingdom,customer1,TRAVEL CARD WALLET TRANSPORT,2018-06-03,70040,3,23000,0.42
United Kingdom,customer1,ENVELOPE 50 BLOSSOM IMAGES,2018-06-03,70040,12,85017B,0.85
United Kingdom,customer19,6 GIFT TAGS VINTAGE CHRISTMAS ,2018-04-23,70041,1,23353,0.83
United Kingdom,customer19,HAND WARMER SCOTTY DOG DESIGN,2018-04-23,70041,2,22866,1.85
United Kingdom,customer19,TOILET METAL SIGN,2018-04-23,70041,2,82581,0.55
United Kingdom,customer19,ZINC FOLKART SLEIGH BELLS,2018-04-23,70041,16,35970,4.21
United Kingdom,customer19,NATURAL SLATE HEART CHALKBOARD ,2018-04-23,70041,64,22457,2.95
United Kingdom,customer19,3 TRADITIONAL COOKIE CUTTERS  SET,2018-04-23,70041,2,22965,2.1
United Kingdom,customer19,ALARM CLOCK BAKELIKE PINK,2018-04-23,70041,1,22728,3.75
United Kingdom,customer19,TREASURE AHOY WALL ART,2018-04-23,70041,4,23523,2.66
United Kingdom,customer19,JUMBO BAG STRAWBERRY,2018-04-23,70041,6,85099F,1.95
United Kingdom,customer19,CHARLOTTE BAG SUKI DESIGN,2018-04-23,70041,2,22355,0.85
United Kingdom,customer19,REGENCY CAKESTAND 3 TIER,2018-04-23,70041,1,22423,10.95
United Kingdom,customer19,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,2018-04-23,70041,48,22181,0.85
United Kingdom,customer19,SINGLE WIRE HOOK IVORY HEART,2018-04-23,70041,2,23138,1.45
United Kingdom,customer11,CHARLIE & LOLA WASTEPAPER BIN FLORA,2018-01-27,70042,12,85183B,1.25
United Kingdom,customer20,HEART FILIGREE DOVE  SMALL,2018-11-05,70043,12,22294,1.25
United Kingdom,customer20,EDWARDIAN PARASOL NATURAL,2018-11-05,70043,2,15056n,12.72
United Kingdom,customer20,FELTCRAFT BOY JEAN-PAUL KIT,2018-11-05,70043,8,23128,4.95
United Kingdom,customer20,IVORY DINER WALL CLOCK,2018-11-05,70043,1,22191,8.5
United Kingdom,customer20,ICE CREAM BUBBLES,2018-11-05,70043,6,23445,0.83
United Kingdom,customer20,HEART OF WICKER LARGE,2018-11-05,70043,4,22470,2.55
United Kingdom,customer20,VINTAGE BILLBOARD MUG ,2018-11-05,70043,1,21070,2.51
United Kingdom,customer20,ENAMEL WASH BOWL CREAM,2018-11-05,70043,4,22426,3.75
United Kingdom,customer20,CERAMIC HEART FAIRY CAKE MONEY BANK,2018-11-05,70043,12,22645,1.45
United Kingdom,customer20,FAIRY CAKES NOTEBOOK A6 SIZE,2018-11-05,70043,4,84535B,1.49
United Kingdom,customer20,MINI JIGSAW GO TO THE FAIR,2018-11-05,70043,1,22538,0.85
United Kingdom,customer20,WOOD 2 DRAWER CABINET WHITE FINISH,2018-11-05,70043,12,82483,4.95
United Kingdom,customer20,PACK OF 12 HEARTS DESIGN TISSUES ,2018-11-05,70043,4,21985,0.29
United Kingdom,customer20,LUNCH BOX I LOVE LONDON,2018-11-05,70043,1,22659,1.95
United Kingdom,customer20,JUMBO BAG PEARS,2018-11-05,70043,10,23200,2.08
United Kingdom,customer20,ZINC WILLIE WINKIE  CANDLE STICK,2018-11-05,70043,96,84832,0.85
United Kingdom,customer20,VICTORIAN SEWING BOX MEDIUM,2018-11-05,70043,1,21257,7.95
United Kingdom,customer20,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2018-11-05,70043,1,22771,1.25
United Kingdom,customer20,MODERN FLORAL STATIONERY SET,2018-11-05,70043,2,21990,2.51
United Kingdom,customer20,RED SPOTTY BISCUIT TIN,2018-11-05,70043,2,21218,3.75
United Kingdom,customer24,LOVE HOT WATER BOTTLE,2018-10-02,70044,48,23356,5.95
United Kingdom,customer24,SINGLE HEART ZINC T-LIGHT HOLDER,2018-10-02,70044,1,84970L,0.95
United Kingdom,customer24,LARGE HEART MEASURING SPOONS,2018-10-02,70044,6,22195,1.65
United Kingdom,customer9,CHARLOTTE BAG PINK POLKADOT,2018-04-25,70045,48,22356,1.66
United Kingdom,customer9,HANGING HEART ZINC T-LIGHT HOLDER,2018-04-25,70045,2,84970S,0.64
United Kingdom,customer9,LED TEA LIGHTS,2018-04-25,70045,32,23109,2.49
United Kingdom,customer9,60 TEATIME FAIRY CAKE CASES,2018-04-25,70045,2,84991,0.55
United Kingdom,customer9,CINNAMON SCENTED VOTIVE CANDLE,2018-04-25,70045,12,85230B,0.29
United Kingdom,customer9,WOODEN BOX OF DOMINOES,2018-04-25,70045,1,21889,1.25
United Kingdom,customer9,RED 3 PIECE RETROSPOT CUTLERY SET,2018-04-25,70045,1,84997B,3.75
United Kingdom,customer9,PARTY BUNTING,2018-04-25,70045,1,47566,9.32
United Kingdom,customer9,NATURAL SLATE RECTANGLE CHALKBOARD,2018-04-25,70045,1,22488,1.65
United Kingdom,customer9,MINI CAKE STAND  HANGING STRAWBERY,2018-04-25,70045,10,22055,1.45
United Kingdom,customer9,CHILDRENS APRON APPLES DESIGN,2018-04-25,70045,36,22898,4.21
United Kingdom,customer9,APRON APPLE DELIGHT,2018-04-25,70045,1,22939,4.95
United Kingdom,customer9,PARTY FOOD SHOPPER BAG,2018-04-25,70045,3,20716,2.51
United Kingdom,customer9,KINGS CHOICE BISCUIT TIN,2018-04-25,70045,1,22357,4.25
United Kingdom,customer9,12 PENCILS TALL TUBE RED RETROSPOT,2018-04-25,70045,1,20983,0.85
United Kingdom,customer9,HAND WARMER OWL DESIGN,2018-04-25,70045,2,22865,1.85
United Kingdom,customer9,WOVEN FROST CUSHION COVER,2018-04-25,70045,8,46776C,4.21
United Kingdom,customer9,SET/10 PINK POLKADOT PARTY CANDLES,2018-04-25,70045,25,21122,1.25
United Kingdom,customer9,CHRISTMAS HANGING HEART WITH BELL,2018-04-25,70045,1,21811,1.25
United Kingdom,customer9,RED  HARMONICA IN BOX ,2018-04-25,70045,1,21915,1.25
United Kingdom,customer9,HAND WARMER UNION JACK,2018-04-25,70045,1,22633,1.85
United Kingdom,customer3,SPACE BOY CHILDRENS CUP,2018-08-10,70046,12,23292,1.25
United Kingdom,customer3,PACK OF 12 DOLLY GIRL TISSUES,2018-08-10,70046,1,23377,0.39
United Kingdom,customer3,SET OF 3 CAKE TINS PANTRY DESIGN ,2018-08-10,70046,10,22720,4.95
United Kingdom,customer3,ICE CREAM PEN LIP GLOSS ,2018-08-10,70046,1,23078,1.25
United Kingdom,customer3,LARGE HEART MEASURING SPOONS,2018-08-10,70046,2,22195,1.65
United Kingdom,customer3,PAINTED LIGHTBULB STAR+ MOON,2018-08-10,70046,1,79144B,0.42
United Kingdom,customer3,RED RETROSPOT PICNIC BAG,2018-08-10,70046,12,21936,5.91
United Kingdom,customer3,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2018-08-10,70046,2,23192,1.65
United Kingdom,customer3,SET 12 COLOUR PENCILS DOLLY GIRL ,2018-08-10,70046,60,23368,0.65
United Kingdom,customer3,WALL TIDY RETROSPOT ,2018-08-10,70046,2,22378,4.21
United Kingdom,customer3,REGENCY TEAPOT ROSES ,2018-08-10,70046,180,23173,8.15
United Kingdom,customer3,LOVE BUILDING BLOCK WORD,2018-08-10,70046,2,21755,5.95
United Kingdom,customer3,OFFICE MUG WARMER CHOC+BLUE,2018-08-10,70046,12,22314,5.91
United Kingdom,customer28,WASHROOM METAL SIGN,2018-01-21,70047,1,82552,1.45
United Kingdom,customer28,LIPSTICK PEN RED,2018-01-21,70047,1,22419,0.85
United Kingdom,customer28,RED APPLES CHOPPING BOARD   ,2018-01-21,70047,2,23115,4.95
United Kingdom,customer28,SET OF 3 WOODEN TREE DECORATIONS,2018-01-21,70047,4,23265,2.5
United Kingdom,customer28,FAMILY PHOTO FRAME CORNICE,2018-01-21,70047,1,22768,9.95
United Kingdom,customer28,HANGING JAM JAR T-LIGHT HOLDER,2018-01-21,70047,12,71459,1.69
United Kingdom,customer28,FAMILY PHOTO FRAME CORNICE,2018-01-21,70047,12,22768,9.95
United Kingdom,customer28,FANNY'S REST STOPMETAL SIGN,2018-01-21,70047,2,82599,4.21
United Kingdom,customer28,FRENCH LAUNDRY SIGN BLUE METAL,2018-01-21,70047,2,22671,1.65
United Kingdom,customer28,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2018-01-21,70047,1,21428,4.25
United Kingdom,customer28,SMALL RED RETROSPOT MUG IN BOX ,2018-01-21,70047,48,22070,3.75
United Kingdom,customer28,SET OF 4 NAPKIN CHARMS CUTLERY,2018-01-21,70047,1,22604,2.55
United Kingdom,customer28,BATHROOM HOOK,2018-01-21,70047,6,23417,1.65
United Kingdom,customer28,CHILDREN'S SPACEBOY MUG,2018-01-21,70047,5,22972,1.65
United Kingdom,customer28,MINI PLAYING CARDS SPACEBOY ,2018-01-21,70047,5,23506,0.42
United Kingdom,customer28,BALLOONS  WRITING SET ,2018-01-21,70047,1,21328,1.65
United Kingdom,customer26,CARD DOLLY GIRL ,2018-07-25,70048,6,22712,0.42
United Kingdom,customer26,NATURAL SLATE HEART CHALKBOARD ,2018-07-25,70048,2,22457,2.95
United Kingdom,customer26,6 GIFT TAGS 50'S CHRISTMAS ,2018-07-25,70048,2,23354,0.83
United Kingdom,customer26,COSY SLIPPER SHOES SMALL GREEN,2018-07-25,70048,2,21739,2.95
United Kingdom,customer26,FELTCRAFT CHRISTMAS FAIRY,2018-07-25,70048,6,22940,4.25
United Kingdom,customer26,6 RIBBONS RUSTIC CHARM,2018-07-25,70048,3,22077,1.65
United Kingdom,customer26,CHICK GREY HOT WATER BOTTLE,2018-07-25,70048,2,21484,3.45
United Kingdom,customer26,MINT KITCHEN SCALES,2018-07-25,70048,48,22627,8.5
United Kingdom,customer26,LUNCH BAG RED RETROSPOT,2018-07-25,70048,4,20725,1.65
United Kingdom,customer26,CHRISTMAS HANGING HEART WITH BELL,2018-07-25,70048,6,21811,1.25
United Kingdom,customer26,GIRLS VINTAGE TIN SEASIDE BUCKET,2018-07-25,70048,12,21715,2.55
United Kingdom,customer26,DELUXE SEWING KIT ,2018-07-25,70048,4,22654,4.95
United Kingdom,customer26,LOVE HOT WATER BOTTLE,2018-07-25,70048,1,23356,5.95
United Kingdom,customer26,BREAD BIN DINER STYLE RED ,2018-07-25,70048,3,22846,14.95
United Kingdom,customer26,JIGSAW TREE WITH BIRDHOUSE,2018-07-25,70048,12,22231,1.45
United Kingdom,customer26,LARGE WHITE HEART OF WICKER,2018-07-25,70048,12,23322,2.95
United Kingdom,customer26,CHARLOTTE BAG PINK POLKADOT,2018-07-25,70048,2,22356,1.66
United Kingdom,customer26,FOLDING UMBRELLA CREAM POLKADOT,2018-07-25,70048,1,21708,4.95
United Kingdom,customer26,MINIATURE ANTIQUE ROSE HOOK IVORY,2018-07-25,70048,256,23148,0.83
United Kingdom,customer26,SCOTTIE DOG HOT WATER BOTTLE,2018-07-25,70048,12,22111,4.95
United Kingdom,customer26,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2018-07-25,70048,1,22734,5.06
United Kingdom,customer26,CREAM CUPID HEARTS COAT HANGER,2018-07-25,70048,4,84406B,2.75
United Kingdom,customer26,CACTI T-LIGHT CANDLES,2018-07-25,70048,12,85175,0.42
United Kingdom,customer26,DOILEY STORAGE TIN,2018-07-25,70048,12,23236,2.89
United Kingdom,customer26,DINOSAURS  WRITING SET ,2018-07-25,70048,2,21329,1.65
United Kingdom,customer26,JINGLE BELL HEART ANTIQUE SILVER,2018-07-25,70048,48,23215,2.08
United Kingdom,customer26,WOODLAND SMALL RED FELT HEART,2018-07-25,70048,2,23473,0.72
United Kingdom,customer26,JUMBO BAG RED RETROSPOT,2018-07-25,70048,24,85099B,1.65
United Kingdom,customer26,LADLE LOVE HEART PINK,2018-07-25,70048,3,22135,0.85
United Kingdom,customer26,WOODEN FRAME ANTIQUE WHITE ,2018-07-25,70048,5,82494L,2.55
United Kingdom,customer26,TRIPLE PHOTO FRAME CORNICE ,2018-07-25,70048,3,22767,9.95
United Kingdom,customer26,DOORMAT VINTAGE LEAVES DESIGN ,2018-07-25,70048,24,23283,7.95
United Kingdom,customer26,STORAGE TIN VINTAGE LEAF,2018-07-25,70048,1,23235,2.89
United Kingdom,customer26,SET OF 3 REGENCY CAKE TINS,2018-07-25,70048,4,23245,4.95
United Kingdom,customer26,FUNKY WASHING UP GLOVES ASSORTED,2018-07-25,70048,1,20751,2.1
United Kingdom,customer1,BLUE STRIPE CERAMIC DRAWER KNOB,2018-01-15,70049,12,21669,1.25
United Kingdom,customer1,LUNCH BAG SUKI  DESIGN ,2018-01-15,70049,96,22383,1.65
United Kingdom,customer1,RED RETROSPOT CAKE STAND,2018-01-15,70049,6,21843,10.95
United Kingdom,customer1,ALARM CLOCK BAKELIKE GREEN,2018-01-15,70049,5,22726,3.75
United Kingdom,customer1,MINT KITCHEN SCALES,2018-01-15,70049,12,22627,8.5
United Kingdom,customer1,WOODEN ADVENT CALENDAR CREAM,2018-01-15,70049,1,22946,16.95
United Kingdom,customer1,REGENCY TEA PLATE PINK,2018-01-15,70049,2,23172,1.65
United Kingdom,customer1,MOTORING TISSUE BOX,2018-01-15,70049,4,22093,1.25
United Kingdom,customer1,STRAWBERRY HONEYCOMB  GARLAND ,2018-01-15,70049,1,21206,1.65
United Kingdom,customer1,STRAWBERRY LUNCH BOX WITH CUTLERY,2018-01-15,70049,12,21559,2.55
United Kingdom,customer1,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2018-01-15,70049,3,21428,4.25
United Kingdom,customer1,CHRISTMAS HANGING STAR WITH BELL,2018-01-15,70049,1,21810,1.25
United Kingdom,customer1,RECIPE BOX PANTRY YELLOW DESIGN,2018-01-15,70049,2,22666,2.95
United Kingdom,customer1,FAIRY TALE COTTAGE NIGHTLIGHT,2018-01-15,70049,20,22466,1.45
United Kingdom,customer1,36 PENCILS TUBE RED RETROSPOT,2018-01-15,70049,4,20979,1.25
United Kingdom,customer1,MAGIC DRAWING SLATE DOLLY GIRL ,2018-01-15,70049,1,22530,0.42
United Kingdom,customer1,TOOTHPASTE TUBE PEN,2018-01-15,70049,1,22422,1.28
United Kingdom,customer1,BUBBLEGUM RING ASSORTED,2018-01-15,70049,12,23310,0.42
United Kingdom,customer1,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2018-01-15,70049,1,22909,0.85
United Kingdom,customer1,RAINBOW PEGS PHOTO CLIP STRING,2018-01-15,70049,2,47471,0.65
United Kingdom,customer1,HOT WATER BOTTLE KEEP CALM,2018-01-15,70049,1,23355,4.95
United Kingdom,customer1,LUNCH BAG VINTAGE LEAF DESIGN,2018-01-15,70049,36,23208,1.65
United Kingdom,customer1,WICKER STAR ,2018-01-15,70049,6,22694,2.1
United Kingdom,customer1,SET 10 LIGHTS NIGHT OWL,2018-01-15,70049,4,22179,6.75
