cluster_k,CustomerID,InvoiceNumberYear,LastInvoiceMonth,LastInvoiceMonthNb,MeanLinesPerInvoice,MeanQuantityPerInvoice,MeanAmountPerInvoice,TotalAmountSpent
0,14690,2,201110,2,25.0,85.0,185.85,371.7
6,14692,4,201107,5,17.0,66.25,147.8875,591.55
7,14693,1,201103,9,8.0,34.0,172.9,172.9
7,14697,2,201105,7,11.0,90.5,94.305,188.61
3,14698,5,201112,0,42.0,123.0,250.152,1250.76
7,14699,1,201105,7,8.0,77.0,109.12999999999998,109.12999999999998
4,14703,1,201111,1,22.0,183.0,318.1699999999999,318.1699999999999
3,14704,7,201111,1,58.857142857142854,153.42857142857142,216.36714285714285,1514.57
7,14705,1,201105,7,1.0,100.0,179.0,179.0
1,14708,3,201112,0,9.0,205.0,365.5566666666667,1096.67
6,14710,4,201111,1,34.75,94.5,151.53249999999997,606.1299999999999
6,14712,3,201111,1,8.333333333333334,105.0,305.69,917.07
0,14714,1,201111,1,10.0,229.0,160.19,160.19
6,14715,4,201111,1,17.75,130.25,216.84499999999997,867.3799999999999
0,14716,2,201110,2,27.5,302.0,164.84,329.68
3,14719,5,201112,0,47.2,206.2,318.43599999999986,1592.1799999999994
6,14720,3,201112,0,12.333333333333334,73.0,221.26999999999998,663.81
0,14722,1,201107,5,29.0,120.0,187.91999999999996,187.91999999999996
3,14723,6,201111,1,46.166666666666664,115.5,192.76666666666662,1156.5999999999997
5,14725,1,201111,1,52.0,593.0,718.08,718.08
7,14727,1,201103,9,10.0,62.0,268.58,268.58
2,14729,1,201100,12,71.0,197.0,313.48999999999995,313.48999999999995
6,14731,3,201110,2,15.0,85.33333333333333,126.67333333333333,380.02
1,14737,3,201112,0,5.666666666666667,115.0,388.18333333333334,1164.55
3,14738,7,201110,2,7.428571428571429,82.28571428571429,184.27714285714288,1289.94
1,14740,3,201105,7,29.666666666666668,245.0,482.7366666666667,1448.21
3,14741,6,201111,1,9.833333333333334,140.16666666666666,233.39000000000001,1400.3400000000001
3,14744,7,201111,1,3.4285714285714284,89.28571428571429,155.50428571428571,1088.53
3,14745,5,201108,4,13.8,207.6,244.052,1220.26
7,14747,1,201104,8,17.0,82.0,294.29999999999995,294.29999999999995
3,14748,5,201111,1,17.8,244.6,283.15,1415.75
4,14752,1,201110,2,5.0,260.0,389.63999999999993,389.63999999999993
4,14753,1,201109,3,30.0,211.0,563.15,563.15
4,14754,2,201110,2,20.5,243.0,319.025,638.05
5,14756,1,201111,1,38.0,416.0,738.9599999999998,738.9599999999998
4,14757,1,201109,3,19.0,160.0,420.5,420.5
1,14758,4,201107,5,17.75,104.75,371.01500000000004,1484.0600000000002
7,14760,1,201102,10,3.0,28.0,53.8,53.8
0,14761,2,201110,2,5.5,59.0,127.94999999999999,255.89999999999998
7,14762,1,201103,9,21.0,341.0,300.52,300.52
0,14764,1,201110,2,6.0,190.0,278.3,278.3
0,14765,3,201111,1,13.0,45.0,84.70333333333333,254.10999999999999
0,14768,2,201111,1,2.0,17.0,69.75,139.5
4,14770,2,201104,8,26.0,245.0,438.21000000000004,876.4200000000001
0,14772,1,201108,4,9.0,82.0,139.26,139.26
1,14775,3,201110,2,20.0,391.3333333333333,337.3,1011.9000000000001
4,14778,2,201108,4,17.5,153.0,365.43,730.86
7,14779,3,201103,9,13.666666666666666,28.0,128.71666666666667,386.15
0,14780,2,201110,2,13.5,155.0,223.83999999999995,447.6799999999999
7,14782,1,201101,11,6.0,114.0,200.10000000000002,200.10000000000002
0,14784,2,201111,1,7.5,118.5,144.995,289.99
0,14785,2,201111,1,1.5,42.0,38.7,77.4
4,14788,2,201112,0,15.0,210.5,339.72,679.44
0,14789,1,201111,1,6.0,116.0,197.64000000000001,197.64000000000001
6,14790,4,201111,1,11.5,174.75,186.265,745.06
0,14793,1,201111,1,14.0,91.0,228.99,228.99
3,14794,7,201112,0,11.428571428571429,96.14285714285714,188.5585714285714,1319.9099999999999
7,14795,1,201106,6,6.0,17.0,131.45,131.45
0,14798,3,201110,2,4.0,50.0,57.913333333333334,173.74
0,14799,1,201110,2,13.0,146.0,157.7,157.7
2,14801,1,201110,2,59.0,175.0,193.1399999999999,193.1399999999999
6,14803,3,201106,6,14.666666666666666,123.33333333333333,281.84999999999997,845.55
4,14804,1,201112,0,12.0,121.0,353.2699999999999,353.2699999999999
6,14805,4,201111,1,11.75,28.75,138.6625,554.65
0,14806,1,201109,3,11.0,330.0,193.39000000000004,193.39000000000004
7,14813,2,201100,12,15.0,33.5,77.715,155.43
4,14815,2,201111,1,26.5,372.0,389.25,778.5
7,14816,1,201105,7,4.0,5.0,271.85,271.85
1,14817,2,201105,7,30.5,326.5,505.17,1010.34
6,14818,3,201109,3,16.0,108.0,219.26666666666665,657.8
0,14819,2,201110,2,6.5,54.5,136.035,272.07
6,14820,4,201111,1,7.25,63.25,126.8225,507.29
7,14821,1,201100,12,2.0,20.0,48.800000000000004,48.800000000000004
7,14823,3,201106,6,23.333333333333332,29.333333333333332,107.14333333333333,321.43
1,14824,4,201111,1,7.25,131.25,281.9275,1127.71
6,14829,4,201111,1,10.5,113.0,174.3875,697.55
0,14830,1,201110,2,39.0,168.0,196.28,196.28
0,14836,3,201111,1,2.0,15.0,34.15,102.44999999999999
7,14840,1,201103,9,4.0,31.0,62.85,62.85
4,14847,1,201107,5,13.0,120.0,309.4,309.4
7,14850,1,201102,10,21.0,293.0,325.75,325.75
4,14851,2,201111,1,14.0,162.5,255.67499999999998,511.34999999999997
0,14853,2,201111,1,4.5,41.0,237.9,475.8
4,14855,2,201108,4,10.0,133.5,322.825,645.65
1,14856,3,201111,1,22.0,238.0,437.1266666666667,1311.38
1,14857,2,201110,2,30.0,232.0,586.56,1173.12
1,14859,4,201111,1,14.5,167.75,338.43499999999995,1353.7399999999998
0,14860,1,201111,1,11.0,232.0,170.32000000000002,170.32000000000002
0,14861,1,201110,2,6.0,117.0,125.79000000000002,125.79000000000002
4,14862,2,201111,1,24.0,386.0,420.6,841.2
0,14863,1,201111,1,11.0,132.0,266.76,266.76
0,14865,2,201112,0,2.0,54.0,26.1,52.2
6,14867,3,201106,6,12.0,109.33333333333333,236.76,710.28
4,14869,2,201112,0,35.5,275.0,362.84999999999997,725.6999999999999
7,14870,1,201103,9,13.0,119.0,327.24999999999994,327.24999999999994
6,14871,4,201112,0,24.5,46.25,130.59500000000003,522.3800000000001
4,14873,1,201105,7,28.0,168.0,519.68,519.68
5,14875,2,201108,4,23.5,279.0,732.6599999999999,1465.3199999999997
3,14878,9,201111,1,13.777777777777779,89.11111111111111,165.06,1485.54
6,14880,3,201109,3,15.666666666666666,124.33333333333333,235.39666666666668,706.19
0,14881,1,201111,1,17.0,316.0,255.4,255.4
4,14882,2,201111,1,5.5,79.0,294.85,589.7
3,14883,6,201111,1,8.833333333333334,131.66666666666666,126.93166666666667,761.59
5,14885,1,201107,5,15.0,724.0,765.3199999999999,765.3199999999999
7,14886,1,201104,8,18.0,160.0,364.80000000000007,364.80000000000007
7,14888,1,201105,7,20.0,184.0,369.2,369.2
7,14889,1,201101,11,10.0,90.0,135.9,135.9
7,14890,1,201103,9,7.0,51.0,125.65,125.65
4,14891,2,201107,5,16.5,252.5,277.19,554.38
1,14893,2,201111,1,36.5,399.5,618.9250000000002,1237.8500000000004
4,14894,1,201109,3,23.0,265.0,655.7499999999999,655.7499999999999
7,14896,2,201105,7,21.5,139.5,234.385,468.77
1,14897,4,201112,0,13.75,117.0,341.595,1366.38
3,14898,6,201111,1,19.333333333333332,170.0,217.2533333333333,1303.5199999999998
3,14901,9,201111,1,10.555555555555555,73.33333333333333,157.63777777777773,1418.7399999999996
4,14902,1,201111,1,20.0,218.0,332.66,332.66
1,14904,2,201112,0,34.5,992.5,512.72,1025.44
4,14905,2,201107,5,8.5,143.5,308.075,616.15
0,14908,1,201109,3,9.0,132.0,277.79999999999995,277.79999999999995
6,14910,3,201112,0,9.0,74.66666666666667,131.48999999999998,394.4699999999999
4,14912,2,201111,1,13.5,485.5,433.92499999999995,867.8499999999999
1,14913,4,201111,1,21.75,435.75,306.8575,1227.43
0,14915,2,201109,3,6.0,56.0,153.74,307.48
1,14916,4,201109,3,19.25,284.0,317.245,1268.98
5,14918,2,201108,4,22.5,337.5,805.075,1610.15
1,14920,2,201105,7,28.5,254.5,488.885,977.77
1,14921,2,201111,1,39.0,476.5,658.0350000000001,1316.0700000000002
5,14923,1,201110,2,44.0,418.0,749.0999999999998,749.0999999999998
7,14924,1,201104,8,10.0,64.0,310.05,310.05
0,14929,1,201111,1,11.0,136.0,223.88,223.88
6,14931,4,201112,0,9.5,103.5,216.17,864.68
7,14932,1,201100,12,16.0,79.0,313.53,313.53
0,14946,1,201111,1,3.0,22.0,100.9,100.9
0,14947,2,201109,3,7.0,89.5,145.41,290.82
3,14948,6,201111,1,10.333333333333334,110.16666666666667,177.76166666666666,1066.57
4,14950,1,201111,1,19.0,136.0,371.2,371.2
4,14951,1,201109,3,20.0,311.0,311.69000000000005,311.69000000000005
2,14953,1,201111,1,55.0,225.0,289.82,289.82
2,14954,1,201111,1,85.0,127.0,336.16999999999985,336.16999999999985
7,14957,1,201103,9,12.0,34.0,58.49000000000001,58.49000000000001
6,14958,3,201107,5,14.0,43.0,166.55999999999997,499.67999999999995
6,14959,4,201110,2,14.75,123.5,173.85500000000005,695.4200000000002
0,14960,2,201112,0,13.5,110.5,110.63500000000002,221.27000000000004
7,14962,1,201103,9,5.0,44.0,126.70000000000002,126.70000000000002
3,14963,5,201111,1,39.6,235.2,297.56,1487.8
7,14964,1,201104,8,13.0,143.0,206.21,206.21
4,14965,2,201109,3,41.5,182.5,299.49999999999994,598.9999999999999
0,14966,1,201111,1,38.0,187.0,191.3199999999999,191.3199999999999
4,14967,1,201110,2,6.0,140.0,463.8,463.8
0,14968,1,201111,1,37.0,127.0,147.59,147.59
1,14970,4,201110,2,8.5,62.5,398.015,1592.06
1,14971,3,201111,1,53.333333333333336,214.66666666666666,372.1899999999999,1116.5699999999997
0,14972,1,201108,4,18.0,28.0,114.77000000000002,114.77000000000002
1,14973,3,201108,4,10.666666666666666,123.0,438.15000000000003,1314.45
0,14974,1,201111,1,21.0,44.0,114.39,114.39
0,14975,1,201110,2,11.0,380.0,279.94,279.94
3,14976,6,201110,2,11.666666666666666,38.666666666666664,129.14333333333335,774.8600000000001
7,14981,1,201104,8,8.0,97.0,102.11999999999998,102.11999999999998
0,14984,2,201111,1,20.5,30.0,106.635,213.27
7,14985,2,201105,7,43.5,130.0,148.37499999999997,296.74999999999994
0,14987,2,201111,1,2.0,64.0,163.2,326.4
7,14988,1,201105,7,40.0,141.0,334.54,334.54
0,14995,2,201111,1,30.5,51.5,116.61500000000001,233.23000000000002
6,14997,3,201110,2,8.666666666666666,373.3333333333333,182.0666666666667,546.2
4,14998,2,201106,6,37.5,135.0,214.935,429.87
2,15000,1,201110,2,77.0,218.0,490.52,490.52
5,15004,1,201107,5,157.0,629.0,1245.9299999999994,1245.9299999999994
2,15006,1,201110,2,143.0,301.0,497.13999999999976,497.13999999999976
0,15007,1,201107,5,12.0,69.0,156.91000000000003,156.91000000000003
1,15009,3,201111,1,60.666666666666664,214.0,420.59333333333325,1261.7799999999997
4,15010,1,201111,1,20.0,184.0,308.94000000000005,308.94000000000005
2,15012,2,201110,2,64.0,115.5,211.51999999999995,423.0399999999999
0,15014,2,201110,2,17.5,75.5,130.08499999999998,260.16999999999996
7,15016,1,201106,6,20.0,76.0,170.04,170.04
0,15017,1,201111,1,20.0,63.0,125.58000000000003,125.58000000000003
6,15018,3,201111,1,10.0,62.666666666666664,152.08666666666667,456.26
2,15019,1,201103,9,70.0,159.0,265.9999999999999,265.9999999999999
6,15022,4,201111,1,33.75,135.75,226.26,905.04
2,15025,1,201111,1,72.0,189.0,377.01,377.01
6,15026,3,201109,3,20.0,75.0,154.73333333333335,464.20000000000005
6,15027,4,201111,1,8.75,141.25,266.53749999999997,1066.1499999999999
6,15028,4,201112,0,12.0,114.75,156.78249999999997,627.1299999999999
0,15030,2,201109,3,3.5,186.0,259.14,518.28
6,15031,4,201112,0,27.75,100.25,167.035,668.14
4,15035,1,201109,3,27.0,245.0,252.72999999999996,252.72999999999996
6,15036,3,201109,3,42.333333333333336,109.0,155.18333333333328,465.54999999999984
3,15038,6,201110,2,21.333333333333332,34.166666666666664,114.68166666666667,688.09
2,15041,1,201106,6,67.0,104.0,180.35000000000002,180.35000000000002
7,15042,1,201105,7,5.0,30.0,135.93,135.93
4,15043,1,201111,1,3.0,300.0,537.0,537.0
4,15045,2,201107,5,5.5,53.0,316.83,633.66
7,15047,1,201103,9,22.0,222.0,343.62,343.62
6,15048,4,201110,2,24.25,48.75,96.01250000000002,384.05000000000007
7,15049,1,201103,9,3.0,63.0,121.17000000000002,121.17000000000002
1,15051,3,201111,1,47.666666666666664,337.0,463.87000000000006,1391.6100000000001
7,15052,1,201101,11,30.0,82.0,215.78,215.78
6,15053,3,201112,0,23.666666666666668,328.6666666666667,232.59666666666666,697.79
2,15054,2,201111,1,57.0,99.0,151.04999999999995,302.0999999999999
5,15057,2,201103,9,12.5,334.0,744.75,1489.5
3,15059,9,201110,2,26.22222222222222,67.0,147.86333333333334,1330.77
6,15060,4,201112,0,30.0,65.5,75.46,301.84
6,15062,4,201109,3,14.25,190.75,246.96499999999997,987.8599999999999
7,15063,1,201105,7,5.0,56.0,370.79999999999995,370.79999999999995
5,15066,1,201110,2,39.0,296.0,833.2400000000001,833.2400000000001
2,15068,2,201110,2,52.0,182.0,276.68,553.36
5,15069,1,201106,6,70.0,520.0,1109.5300000000007,1109.5300000000007
7,15070,1,201100,12,1.0,36.0,106.2,106.2
1,15071,2,201109,3,13.0,134.5,491.0349999999999,982.0699999999998
4,15073,2,201111,1,16.0,138.5,306.21500000000003,612.4300000000001
5,15074,1,201108,4,42.0,455.0,748.8700000000002,748.8700000000002
5,15075,1,201109,3,27.0,447.0,773.0300000000002,773.0300000000002
5,15076,1,201106,6,49.0,571.0,880.8500000000004,880.8500000000004
6,15079,4,201105,7,11.75,97.25,223.90250000000003,895.6100000000001
6,15081,5,201111,1,6.4,37.8,98.97,494.84999999999997
7,15083,1,201103,9,5.0,38.0,88.19999999999999,88.19999999999999
7,15087,1,201103,9,15.0,470.0,306.94,306.94
1,15088,2,201111,1,28.5,230.0,580.035,1160.07
7,15090,1,201102,10,23.0,208.0,381.32000000000005,381.32000000000005
4,15091,1,201110,2,30.0,346.0,480.71,480.71
7,15092,2,201105,7,13.0,67.5,228.90500000000003,457.81000000000006
1,15095,4,201108,4,11.75,269.75,342.65,1370.6
0,15096,1,201110,2,11.0,120.0,219.39,219.39
0,15097,1,201112,0,25.0,170.0,248.07999999999996,248.07999999999996
4,15099,1,201109,3,23.0,343.0,410.48,410.48
7,15100,3,201101,11,1.0,26.666666666666668,292.0,876.0
0,15101,2,201112,0,4.0,120.5,158.765,317.53
4,15103,2,201111,1,17.5,164.5,351.68,703.36
1,15104,2,201105,7,34.0,318.0,505.2449999999999,1010.4899999999998
3,15106,5,201111,1,19.8,229.0,283.13599999999997,1415.6799999999998
7,15107,5,201102,10,3.0,32.6,52.0,260.0
1,15108,3,201107,5,19.0,163.33333333333334,386.4166666666667,1159.25
4,15109,1,201104,8,28.0,131.0,484.95,484.95
6,15110,4,201111,1,8.75,61.5,249.02500000000003,996.1000000000001
1,15111,3,201111,1,28.0,236.66666666666666,522.4933333333333,1567.48
4,15115,1,201111,1,21.0,157.0,340.11000000000007,340.11000000000007
1,15116,4,201111,1,11.25,162.0,338.1875,1352.75
1,15117,4,201111,1,19.5,486.75,387.5324999999999,1550.1299999999997
0,15118,1,201107,5,1.0,1440.0,244.8,244.8
7,15119,1,201104,8,14.0,88.0,266.4,266.4
4,15120,1,201107,5,20.0,292.0,343.8199999999999,343.8199999999999
0,15121,2,201110,2,14.0,99.5,228.86,457.72
0,15124,2,201111,1,7.5,116.5,92.095,184.19
4,15127,1,201110,2,16.0,251.0,406.53000000000003,406.53000000000003
1,15128,4,201110,2,25.25,334.25,362.87499999999994,1451.4999999999998
4,15130,1,201106,6,22.0,197.0,330.11,330.11
3,15132,5,201111,1,10.4,135.8,195.586,977.9300000000001
1,15133,3,201108,4,9.666666666666666,226.66666666666666,327.47333333333336,982.4200000000001
3,15134,8,201111,1,9.125,110.875,173.49875000000003,1387.9900000000002
7,15135,1,201104,8,9.0,43.0,139.04999999999998,139.04999999999998
1,15136,4,201112,0,17.0,194.0,321.67500000000007,1286.7000000000003
7,15139,2,201104,8,6.5,104.0,89.48000000000002,178.96000000000004
4,15142,1,201110,2,26.0,365.0,498.74,498.74
7,15143,1,201104,8,14.0,150.0,259.45,259.45
1,15145,4,201112,0,16.75,189.0,298.68249999999995,1194.7299999999998
5,15146,2,201106,6,45.5,736.5,663.5800000000003,1327.1600000000005
4,15147,1,201104,8,28.0,366.0,623.5,623.5
4,15148,1,201111,1,20.0,187.0,301.28999999999996,301.28999999999996
4,15149,1,201107,5,23.0,128.0,520.8,520.8
4,15153,1,201111,1,22.0,198.0,329.25,329.25
2,15154,1,201109,3,81.0,100.0,266.86999999999995,266.86999999999995
1,15156,3,201112,0,18.333333333333332,199.0,320.49666666666667,961.49
4,15158,1,201110,2,7.0,198.0,401.4000000000001,401.4000000000001
7,15160,1,201100,12,4.0,84.0,158.16000000000003,158.16000000000003
0,15163,2,201111,1,14.5,93.0,152.235,304.47
6,15164,3,201110,2,34.333333333333336,120.0,281.0166666666666,843.0499999999998
7,15165,1,201100,12,27.0,160.0,487.75,487.75
7,15167,1,201101,11,41.0,67.0,162.99999999999997,162.99999999999997
0,15168,1,201111,1,5.0,52.0,106.56,106.56
5,15171,1,201101,11,3.0,190.0,1034.5,1034.5
7,15174,1,201101,11,11.0,145.0,135.75,135.75
0,15175,1,201109,3,23.0,454.0,224.14000000000007,224.14000000000007
7,15178,1,201103,9,3.0,30.0,40.5,40.5
7,15180,1,201100,12,6.0,36.0,87.5,87.5
6,15181,3,201110,2,5.333333333333333,181.33333333333334,229.82666666666668,689.48
4,15182,2,201107,5,14.5,126.5,311.42500000000007,622.8500000000001
0,15184,2,201111,1,31.5,111.5,203.38,406.76
4,15185,1,201109,3,21.0,666.0,310.62000000000006,310.62000000000006
0,15186,2,201111,1,9.5,107.5,205.70499999999998,411.40999999999997
1,15192,3,201108,4,17.0,306.0,348.1066666666666,1044.32
4,15193,1,201110,2,19.0,144.0,499.32,499.32
6,15197,3,201111,1,10.333333333333334,152.33333333333334,220.07000000000002,660.21
0,15198,2,201109,3,5.0,60.0,96.82,193.64
1,15199,4,201110,2,3.25,99.0,317.175,1268.7
3,15201,5,201109,3,13.4,236.0,239.35200000000003,1196.7600000000002
7,15204,1,201100,12,9.0,258.0,316.58000000000004,316.58000000000004
4,15205,2,201109,3,18.5,189.0,326.62,653.24
6,15206,4,201111,1,2.25,40.5,105.07499999999999,420.29999999999995
6,15208,5,201112,0,8.4,63.2,174.024,870.12
7,15210,1,201104,8,20.0,228.0,331.18,331.18
1,15211,2,201110,2,26.0,120.0,447.20500000000004,894.4100000000001
7,15212,1,201104,8,5.0,36.0,101.79999999999998,101.79999999999998
7,15213,2,201101,11,12.0,136.0,164.17499999999995,328.3499999999999
6,15215,3,201110,2,11.666666666666666,75.0,244.98000000000002,734.94
0,15216,1,201109,3,2.0,28.0,96.6,96.6
7,15219,1,201106,6,9.0,45.0,305.75,305.75
7,15221,1,201100,12,5.0,43.0,403.25,403.25
7,15222,1,201101,11,5.0,440.0,585.0,585.0
7,15223,1,201104,8,8.0,98.0,454.9,454.9
7,15224,1,201100,12,12.0,150.0,310.47999999999996,310.47999999999996
7,15225,1,201104,8,23.0,226.0,409.4000000000001,409.4000000000001
7,15226,1,201102,10,8.0,71.0,154.41,154.41
3,15227,5,201111,1,11.6,150.0,243.87999999999997,1219.3999999999999
7,15230,2,201104,8,11.5,175.5,214.8,429.6
4,15232,2,201108,4,15.5,343.0,306.03,612.06
7,15234,1,201103,9,14.0,196.0,197.0,197.0
7,15236,1,201102,10,15.0,269.0,321.05,321.05
1,15237,4,201112,0,24.75,267.75,353.0800000000001,1412.3200000000004
1,15238,3,201111,1,16.333333333333332,230.0,353.16333333333336,1059.49
4,15239,2,201111,1,24.5,297.0,390.295,780.59
4,15243,1,201109,3,22.0,185.0,316.68,316.68
4,15244,2,201110,2,17.0,202.5,315.785,631.57
7,15246,2,201104,8,16.5,123.5,257.075,514.15
4,15247,1,201108,4,6.0,160.0,356.0,356.0
4,15252,2,201111,1,22.0,261.0,370.39,740.78
6,15253,5,201111,1,10.6,173.2,183.64000000000001,918.2
4,15254,1,201108,4,18.0,275.0,300.36000000000007,300.36000000000007
5,15255,1,201110,2,47.0,489.0,890.8499999999999,890.8499999999999
0,15256,1,201107,5,6.0,55.0,98.45,98.45
7,15257,1,201103,9,6.0,45.0,152.14999999999998,152.14999999999998
4,15258,2,201106,6,17.0,71.0,311.58000000000004,623.1600000000001
0,15261,1,201107,5,19.0,270.0,254.82000000000002,254.82000000000002
7,15262,1,201101,11,10.0,73.0,178.95000000000002,178.95000000000002
0,15263,1,201108,4,12.0,89.0,156.50999999999996,156.50999999999996
4,15264,1,201110,2,23.0,265.0,393.74000000000007,393.74000000000007
5,15265,2,201107,5,41.0,306.0,753.06,1506.12
7,15266,1,201101,11,6.0,18.0,119.30000000000001,119.30000000000001
4,15269,1,201111,1,2.0,26.0,408.8,408.8
4,15272,2,201110,2,31.5,155.0,360.96999999999997,721.9399999999999
4,15274,2,201112,0,23.5,309.5,358.28499999999997,716.5699999999999
4,15275,1,201111,1,41.0,498.0,615.1399999999999,615.1399999999999
2,15276,1,201110,2,52.0,64.0,135.31000000000003,135.31000000000003
0,15277,1,201110,2,12.0,205.0,255.89999999999998,255.89999999999998
7,15279,1,201100,12,19.0,189.0,290.51,290.51
7,15280,1,201106,6,16.0,154.0,113.12,113.12
0,15286,1,201110,2,3.0,55.0,240.55,240.55
0,15287,2,201111,1,10.0,216.5,243.34500000000003,486.69000000000005
1,15289,3,201111,1,19.333333333333332,336.0,313.26,939.78
7,15292,1,201105,7,25.0,56.0,180.93999999999997,180.93999999999997
6,15297,3,201111,1,13.0,97.33333333333333,213.98000000000002,641.94
4,15300,1,201110,2,28.0,292.0,496.4399999999999,496.4399999999999
7,15303,1,201102,10,31.0,248.0,574.02,574.02
3,15304,8,201110,2,2.875,13.0,86.8,694.4
1,15306,3,201110,2,19.333333333333332,270.0,391.45,1174.35
0,15307,1,201109,3,12.0,37.0,205.3,205.3
7,15308,1,201103,9,19.0,175.0,310.47,310.47
6,15312,4,201109,3,11.75,129.0,231.21250000000003,924.8500000000001
0,15313,1,201108,4,1.0,25.0,52.0,52.0
7,15314,1,201105,7,24.0,313.0,327.97,327.97
4,15315,2,201110,2,18.0,419.0,275.77,551.54
7,15316,1,201101,11,1.0,100.0,165.0,165.0
4,15318,1,201112,0,33.0,642.0,312.62,312.62
7,15319,1,201103,9,16.0,175.0,204.5,204.5
4,15320,1,201110,2,36.0,326.0,267.13,267.13
4,15322,1,201109,3,37.0,376.0,612.1199999999999,612.1199999999999
2,15325,1,201108,4,49.0,232.0,162.2899999999999,162.2899999999999
7,15326,1,201101,11,29.0,386.0,311.71,311.71
0,15327,1,201110,2,10.0,116.0,208.75000000000003,208.75000000000003
1,15329,3,201110,2,18.333333333333332,160.66666666666666,341.0666666666668,1023.2000000000003
4,15330,2,201111,1,6.5,656.0,357.48,714.96
5,15333,1,201105,7,16.0,344.0,1028.56,1028.56
6,15334,3,201107,5,32.666666666666664,91.0,116.24,348.71999999999997
